time,user,tweet
2022-06-02 04:13:25+00:00,PartidoMorenaMx,"Antes de que el @INEMexico nos regañe y nos impida a llamarles a votar, les invitamos a ver este video.

Sonrían, ¡vamos a ganar!

#6De6ParaMorena 
#QueSigaLaEsperanza https://t.co/OczlGIFoKx"
2022-06-02 03:48:39+00:00,PartidoMorenaMx,"¡Únete a la fiesta de la democracia!

¡Sal a votar, este arroz ya se coció!

El próximo 5 de junio vota por las y los candidatos de nuestro movimiento, vota por la soberanía, por la Transformación.

¡Sonríe, ya ganamos!

#6de6ParaMorena #QueSigaLaEsperanza https://t.co/qsfdiO4qy5"
2022-06-02 03:44:35+00:00,PartidoMorenaMx,"RT @CitlaHM: Este #5DeJunio VOTA por morena.

Haremos historia en Aguascalientes, Durango, Hidalgo, Oaxaca, Quintana Roo y Tamaulipas. 

Mi…"
2022-06-02 03:43:27+00:00,PartidoMorenaMx,"""Que nadie se quede sin votar este domingo 5 de junio. Llegó la hora de decirle adiós a los malos gobiernos, llegó la hora de la esperanza para Aguascalientes, Durango, Hidalgo, Oaxaca, Quintana Roo y Tamaulipas"": @mario_delgado 

#6De6ParaMorena https://t.co/VSh3vTNJa8"
2022-06-02 02:23:00+00:00,PartidoMorenaMx,"¡Llegó el momento del cambio!

Este domingo 5 de junio pintemos a México color esperanza.

De la mano de #YaSabesQuién la transformación llegará hasta el último rincón del país.

Únete a la fiesta de la democracia.

¡Vota con amor a México! ¡Vota Morena!

#6De6ParaMorena https://t.co/S3xsz5LloX"
2022-06-02 01:25:39+00:00,PartidoMorenaMx,"Nuestro movimiento lucha por un México más justo y en el que se garanticen derechos.

Por nuestras niñas y niños, por nuestros adultos mayores, por nuestros jóvenes. 

Este 5 de junio, vota por amor a México.

¡Vota Morena! Y #QueSigaLaEsperanza♥️ https://t.co/q0do9MxaaT"
2022-06-02 00:20:00+00:00,PartidoMorenaMx,"Mensaje de las y los candidatos de la esperanza de nuestro movimiento.

Este 5 de junio, apóyalos con tu voto y confianza.

Porque amor con amor se paga. ¡No te vamos a fallar! https://t.co/zOFJFqABkM"
2022-06-01 23:21:17+00:00,PartidoMorenaMx,"Este 5 de junio dile sí a la esperanza.

Vota por el proyecto transformador que está cambiando la vida de millones de mexicanos.

¡Sonríe, vamos a ganar!

#VotoMasivoPorMorena y #QueSigaLaEsperanza https://t.co/bjvQZq2UV5"
2022-06-01 22:20:00+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ informó que el gobierno federal envió ayuda para los damnificados por el huracán #Agatha, y mandó un mensaje de solidaridad para las familias de las víctimas.

#ConferenciaPresidente https://t.co/GF2D07i9bv"
2022-06-01 21:20:00+00:00,PartidoMorenaMx,"¡Este 5 de junio, que la esperanza venza al miedo!

Con el voto de todas y todos lograremos el #CambioVerdadero.

#VotaÚtil #VotaMorena y #QueSigaLaEsperanza https://t.co/sjepZlASnd"
