time,user,tweet
2022-05-30 22:30:57+00:00,MovCiudadanoMX,"Echen ojo nomás a este cierre que tuvo @Arturo10Gtz. La raza se dejó venir y celebramos que pronto #Tamaulipas será naranja. 🤠🧡

Este 5 de junio vota naranja y éntrale a #ComenzarDeCero. https://t.co/HnV74e4mjz"
2022-05-30 21:00:03+00:00,MovCiudadanoMX,"¡Ey, ey! Detén el scroll. Este perrito tiene un mensaje para ti. 🧡🐶

#ElFuturoEsNaranja https://t.co/QhMVJSh152"
2022-05-30 19:31:29+00:00,MovCiudadanoMX,"Dale felicidad a #Durango con @Paty_FloresE y éntrale #SinMiedo a terminar con 100 años de Gobiernos del PRI. Que se sienta la alegría y el color del Movimiento Naranja. 🧡😁

Este 5 de junio vota feliz por Movimiento Ciudadano. https://t.co/OC4jg5GzSr"
2022-05-30 18:00:00+00:00,MovCiudadanoMX,Todas las personas deberían poder decidir cómo pasar los últimos momentos de su vida y qué mejor que sea de forma digna y sin dolor. https://t.co/Hq3GQ3EEZl
2022-05-30 16:16:55+00:00,MovCiudadanoMX,"En #QuintanaRoo el ambiente se pone alegre porque el próximo 5 de junio se pintará de naranja con el @DrJLPech. 

Vota contento porque #ElFuturoEsNaranja. 🧡 https://t.co/AkwOzk4tVS"
2022-05-30 14:00:05+00:00,MovCiudadanoMX,"Raza, están bien fregonas las propuestas de @Arturo10Gtz. Paz, salud, jale pa todos. Nombre, #ComenzarDeCero es lo que #Tamaulipas merece para salir adelante. 🤠🍊

Chequen el proyecto que dará felicidad al estado. 👇
https://t.co/K69txet44I"
2022-05-30 03:20:28+00:00,MovCiudadanoMX,"Dale alegría, dale esperanza, pero sobre todo, dale un buen gobierno a Oaxaca con @alemorlanmx.

Llegó la hora de pintar de naranja a Oaxaca, este 5 de junio vota Movimiento Ciudadano. https://t.co/lq1LqS3Kty"
2022-05-30 03:01:26+00:00,MovCiudadanoMX,"RT @Arturo10Gtz: Raza, no se dejen engañar con trucos. Lo que pasa es que andan desesperados y haciendo de todo con tal de engañar a la gen…"
2022-05-30 02:54:33+00:00,MovCiudadanoMX,"🐶🐻

Ya suéltame, PRIAN 😂

Ya les dijimos antes y lo reiteramos: NO queremos alianzas con ustedes. 

Párenle a sus Trukos, ☝🏼el Movimiento es con @Arturo10Gtz. 🤠 https://t.co/no9ggnCcr3"
2022-05-30 01:25:00+00:00,MovCiudadanoMX,"La fuerza de #Durango está en las mujeres que, junto a @MartinVivanco, construirán la ciudad que se merecen. #MételeCambio este 5 de junio y vota por Vivanco y su agenda por un mejor futuro para todas. 😊🧡 https://t.co/8iFnJrlul4"
2022-05-30 00:55:00+00:00,MovCiudadanoMX,"7 de cada 10 policías trabajan más de 49 horas a la semana y aún así, no reciben un salario digno, ni pago extra.

Adriana nos cuenta más de sus condiciones de trabajo como policía en #PalabrasEnMovimiento, junto al experto @dgtagle y @Pablo_VAh.

🔊:https://t.co/qUSh2FoiRv https://t.co/0YzLnjCqcD"
2022-05-30 00:27:24+00:00,MovCiudadanoMX,"Súper SÍ a que el futuro de #Durango sea con las mujeres. ☺️🧡 Éntrale #SinMiedo con @Paty_FloresE .

Este 5 de junio vota diferente, vota por el Movimiento Naranja. https://t.co/uldAsZoBBN"
2022-05-29 22:30:02+00:00,MovCiudadanoMX,Día 159. #DelRíoPresoPolítico https://t.co/DHKbj1Kq5s
2022-05-29 21:34:45+00:00,MovCiudadanoMX,"¡La gira de 🎷 La Banda Naranja 🥁 ya se descontroló! Así de chida estuvo su visita de hace unos días en #Tamaulipas. 

Este 5 de junio vota por @Arturo10Gtz y ponte en ritmo con @MovCiudadanoTam. 💃🧡

https://t.co/DsKEX2PGW8"
2022-05-29 19:30:02+00:00,MovCiudadanoMX,"Ojalá todas las personas se preocuparan así por las abejitas. 😊🐝 

En este Movimiento sí lo hacemos porque son importantes para nuestra propia existencia. #SinAbejasNoHayVida

Circula en redes. https://t.co/3MMUmfUB00"
2022-05-29 17:30:02+00:00,MovCiudadanoMX,"Oi nomás ese sax 🎷 de 🥁 La Banda Naranja 🥁 anunciándole a #Aguascalientes que se viene un buen futuro con @AnayeliMunoz. 🧡

La alegría se siente muy viva porque #ElFuturoEsNaranja con Anayeli y Movimiento Ciudadano Aguascalientes. #VenteConLaBuena https://t.co/ApqnIS2FTG"
2022-05-29 17:04:24+00:00,MovCiudadanoMX,"Ya salió el plan, #Oaxaca. Acompaña a nuestra runner favorita, @alemorlanmx, en la Carrera Canina 🏃‍♀️🐶, no importa si no tienes perrito, acá habrá muchos para acariciar. ☺️

#DaleConAle y pon ALEgre a todo Oaxaca. 🧡
https://t.co/sCqww8jFdA"
2022-05-29 15:30:02+00:00,MovCiudadanoMX,"El caloorts está refuerte, 🥵 pero más fuerte está el Movimiento Naranja. 🧡

#ElFuturoEsNaranja https://t.co/eNrlslUa73"
2022-05-29 14:09:46+00:00,MovCiudadanoMX,"¿Sabías que la #BancadaNaranja en el Senado impulsó una ley de inclusión laboral para que las personas con discapacidad tengan la oportunidad que merecen para trabajar? 🙌✨🦽

https://t.co/p2tii7aXgY"
2022-05-29 02:49:42+00:00,MovCiudadanoMX,"Así de emocionante se vive la Feria de la Gente Buena con @AnayeliMunoz. La alegría y el buen ánimo se sienten. 😁🧡 

Ya sabes, dale felicidad a Agüitas y, este 5 de junio, vota por Anayeli, #VenteConLaBuena. https://t.co/iBWCGdZG7A"
2022-05-29 00:30:13+00:00,MovCiudadanoMX,"La menstruación es muy natural y debemos hablar de ella sin tabúes. 🩸🌙

@VeroDelgadilloG nos dice cuáles #SonNuestrasReglas por una #Menstruación digna.👇 https://t.co/svakzi74gI"
2022-05-29 00:00:08+00:00,MovCiudadanoMX,Día 158. #DelRíoPresoPolítico https://t.co/aDLaK3I5cN
2022-05-28 23:41:27+00:00,MovCiudadanoMX,"Por una #MenstruaciónDigna rompamos con los tabúes.

Que la regla sea la educación menstrual, el permiso menstrual laboral y el acceso a productos de higiene menstrual. #SonNuestrasReglas 🩸🌙 https://t.co/HRTGPOOh8Q"
2022-05-28 22:30:02+00:00,MovCiudadanoMX,Qué feo que haya gente que deja así la playa. 🥺 Si andas de paseo haz la diferencia y mantén el lugar limpio. Cuidemos de nuestro planeta y los paisajes. ✨🏖 https://t.co/dC266tBZMS
2022-05-28 21:30:00+00:00,MovCiudadanoMX,"¿A qué se enfrentan las mujeres policías en México?👮‍♀️

Si algo nos deja claro la agente Adriana, es el ambiente de machismo que persiste en las corporaciones de seguridad.

Conoce más en #PalabrasEnMovimiento, con @dgtagle y @Pablo_VAh.

🔊:https://t.co/qUSh2FoiRv https://t.co/HA4ZcERsce"
2022-05-28 19:30:15+00:00,MovCiudadanoMX,"Trabajar y llevar un día normal mientras estamos en nuestro periodo no está fácil. Por eso @VeroDelgadilloG propone que tengamos el derecho a un permiso menstrual. 🩸🌙

Checa por qué es importante esta iniciativa. 👇

https://t.co/1IkB6AyCxb"
2022-05-28 17:30:02+00:00,MovCiudadanoMX,"'Amo a descontrolarnos con La Banda Naranja 🥁 que ya llegó a #Aguascalientes para apoyar a la buena, @AnayeliMunoz. 🧡 

Ponte en ritmo con Anayeli y Movimiento Ciudadano Aguascalientes. 💃🍊 https://t.co/xqa1Wiojyu"
2022-05-28 17:25:14+00:00,MovCiudadanoMX,"¡Ey, #Aguascalientes! #VenteConLaBuena y acompaña a @AnayeliMunoz en la Feria de la Gente Buena para celebrar que pronto Agüitas tendrá un nuevo futuro. 🧡☺️

#ElFuturoEsNaranja https://t.co/v90RfYFQS6"
2022-05-28 15:30:03+00:00,MovCiudadanoMX,"Emocionada y lo que le sigue. Y no solo porque ya es sabadito, también porque cada vez más gente sabe que #ElFuturoEsNaranja. 😁🧡 https://t.co/LD9LneT5H7"
2022-05-28 14:00:04+00:00,MovCiudadanoMX,"Somos el Movimiento que le apuesta a la #EvoluciónMexicana haciendo las ciudades más humanas. 

Proponemos un #NuevoTrato que garantice el acceso al agua. 💧🙌 https://t.co/gl3XpPiLeG"
2022-05-28 03:40:00+00:00,MovCiudadanoMX,"Los buenos Gobiernos están del lado de los animalitos. 🧡🐂🐓

Hoy @samuel_garcias reafirmó su compromiso con el bienestar animal al rechazar que las corridas de toros y peleas de gallos se vuelvan patrimonio del estado.

https://t.co/b0uFHzo6GE"
2022-05-28 02:30:09+00:00,MovCiudadanoMX,Día 157. #DelRíoPresoPolítico https://t.co/c9JlL9hF2B
