user,tweet
PRDMexico,"RT @PRDMexico: La lucha por un medio ambiente sano continúa, pensemos en el futuro. #SomosPRD https://t.co/ykvNUbvvH2"
PRDMexico,"Los derechos humanos son para todas y todos, reconocer el #MatrimonioIgualitario es un paso para la igualdad y la no discriminación. https://t.co/rfIfk0HVPw"
PRDMexico,"RT @PRDMexico: Los #CaprichosPresidenciales salen caros y benefician poco.
#RealidadVsOtrosDatos https://t.co/B2dIvQ3vw4"
PRDMexico,"Un gobierno que pacta con criminales no garantiza paz y seguridad para las y los mexicanos, las infancias y adolescencias están en riesgo porque la estrategia de seguridad es un fracaso. https://t.co/U9w7P2r4x8"
PRDMexico,Trabajar #PorLasCausasDeLaGente es lo que nos motiva todos los días. #SomosPRD https://t.co/iPJFx2fN5E
PRDMexico,"En el #PRD tenemos la convicción de que las infancias merecen vivir su niñez de manera plena, digna y segura. Hoy refrendamos nuestro compromiso de seguir trabajando por las y los niños inocentes víctimas de agresión. https://t.co/gulWqVAkr1"
PRDMexico,RT @PRDMexico: La militarización en las fronteras obliga a las y los migrantes a transitar por rutas más peligrosas incrementando el número…
PRDMexico,"Los #CaprichosPresidenciales salen caros y benefician poco.
#RealidadVsOtrosDatos https://t.co/B2dIvQ3vw4"
PRDMexico,RT @PRDMexico: ¡Se logró! En Puebla se aprobó una reforma legal para castigar hasta con tres años de prisión a quien implemente terapias de…
PRDMexico,"RT @PRDMexico: En las democracias no existe el pensamiento único, perseguir a opositores es propio de las dictaduras, en el #PRD defenderem…"
PRDMexico,"RT @Jesus_ZambranoG: Conozco a @petrogustavo candidato a la Presidencia de Colombia. Es un hombre preparado, sereno, inteligente, provenien…"
PRDMexico,RT @PRDMexico: No aplacemos la lucha por la igualdad y los derechos. El #MatrimonioIgualitario debe estar garantizado en todo México. #Amos…
PRDMexico,"La lucha por un medio ambiente sano continúa, pensemos en el futuro. #SomosPRD https://t.co/ykvNUbvvH2"
PRDMexico,"La militarización en las fronteras obliga a las y los migrantes a transitar por rutas más peligrosas incrementando el número de muertes. 
#RealidadVsOtrosDatos https://t.co/5BSmu66oqE"
PRDMexico,RT @Jesus_ZambranoG: Hoy se ofrece una evidencia más de como el gobierno federal ha orquestado una campaña contra sus opositores: aquí el e…
PRDMexico,RT @PRDMexico: En México se ignoran a 8 de cada 10 personas con algún problema mental. ¿Todavía quieren desaparecer hospitales psiquiátrico…
PRDMexico,No aplacemos la lucha por la igualdad y los derechos. El #MatrimonioIgualitario debe estar garantizado en todo México. #AmosEsAmor #SomosPRD 🏳️‍🌈🏳️‍⚧️ https://t.co/23ucYAN4nf
PRDMexico,RT @PRDMexico: Los automóviles no pueden ser el único medio de transporte para las personas. En el #PRD trabajamos para que la movilidad se…
PRDMexico,"RT @PRDMexico: Junio el mes del orgullo, mes de refrendar el compromiso del #PRD para  trabajar por la igualdad y la defensa los derechos d…"
PRDMexico,En México se ignoran a 8 de cada 10 personas con algún problema mental. ¿Todavía quieren desaparecer hospitales psiquiátricos? #SaludMental https://t.co/WhHVICmWA1
PRDMexico,RT @PRDMexico: Las y los legisladores del #PRD participaron en la aprobación de la Ley de Movilidad y Seguridad Vial. Un gran logro para ev…
PRDMexico,Los automóviles no pueden ser el único medio de transporte para las personas. En el #PRD trabajamos para que la movilidad sea sostenible y segura. #DíaMundialDeLaBicicleta https://t.co/MZ5o5bnPlN
PRDMexico,RT @AdrianaDiazPRD: No se trata solo de voluntad sino de generar condiciones dignas para el ejercicio de la medicina y contar con los insum…
PRDMexico,"RT @PRDMexico: El interés superior de la nación es proteger la riqueza natural. Nada, ni nadie por encima de la Ley. https://t.co/l5fPRSGZ4o"
PRDMexico,"RT @Jesus_ZambranoG: Van unas cuantas pruebas de que el gobierno de AMLO es un narcogobierno: el #Culiacanazo, el saludo especial a la mamá…"
PRDMexico,"En las democracias no existe el pensamiento único, perseguir a opositores es propio de las dictaduras, en el #PRD defenderemos las libertades de todas y todos. https://t.co/Z5gGpCZlFt"
PRDMexico,"El interés superior de la nación es proteger la riqueza natural. Nada, ni nadie por encima de la Ley. https://t.co/l5fPRSGZ4o"
PRDMexico,"RT @PRDMexico: En el marco del #DíaMundialDeLaBicicleta resaltamos los beneficios de usar la bicicleta como medio de transporte simple, lim…"
PRDMexico,Las y los legisladores del #PRD participaron en la aprobación de la Ley de Movilidad y Seguridad Vial. Un gran logro para evitar muertes en los accidentes de tránsito. #MovilidadSegura https://t.co/FVtTeBjwHn
PRDMexico,"En el marco del #DíaMundialDeLaBicicleta resaltamos los beneficios de usar la bicicleta como medio de transporte simple, limpio, barato y ambientalmente sostenible 🚲.  #SomosPRD https://t.co/DFJGj6xOTK"
PRDMexico,"Junio el mes del orgullo, mes de refrendar el compromiso del #PRD para  trabajar por la igualdad y la defensa los derechos de la comunidad #LGTBTTTIQ+ y las libertades 🏳️‍🌈🏳️‍⚧️ https://t.co/vHdPGGRNi9"
PRDMexico,"Baja California Sur se convirtió en la novena entidad en aprobar la Interrupción Legal del Embarazo #ILE hasta las 12 semanas de gestación. 
¡La maternidad será deseada o no será!💚 https://t.co/GGphAdgUYT"
PRDMexico,"RT @Jesus_ZambranoG: Hoy es un gran día para los derechos humanos y las libertades: #InterrupciónLegalDelEmbarazo en BCS, #MatrimonioIguali…"
PRDMexico,¡Se logró! En Puebla se aprobó una reforma legal para castigar hasta con tres años de prisión a quien implemente terapias de conversión #ECOSIG que buscan cambiar la orientación sexual de las personas porque no hay #NadaQueCurar. https://t.co/QVAZaRPYE1
PRDMexico,RT @PRDMexico: Frenar y erradicar las violencias contra de las mujeres nos une. #SomosPRD https://t.co/EPO8udi6wK
PRDMexico,Con 38 votos a favor el Congreso de #Veracruz aprobó la iniciativa de ley que avala el #MatrimonioIgualitario. El #PRD trabaja por los derechos de todas y todos. 🏳️‍🌈🏳️‍⚧️ https://t.co/YvQEMkpusp
PRDMexico,"Está en nuestras manos construir un México que vea por los animales. ¿Qué México queremos?
#SomosPRD https://t.co/sxS5u1W0g1"
PRDMexico,RT @PRDMexico: La inflación en México ha llegado a niveles sin precedentes. La canasta básica ya es incosteable. #RealidadVsOtrosDatos http…
PRDMexico,"RT @PRDMexico: Con la ratificación del #TEPJF de multar a Morena y su dirigente nacional, se reafirma que son unos delincuentes electorales…"
PRDMexico,Frenar y erradicar las violencias contra de las mujeres nos une. #SomosPRD https://t.co/EPO8udi6wK
PRDMexico,"Con la ratificación del #TEPJF de multar a Morena y su dirigente nacional, se reafirma que son unos delincuentes electorales: @Jesus_ZambranoG 
Link Boletín: https://t.co/sy70Xctye8 https://t.co/stMzHH6vz9"
PRDMexico,La inflación en México ha llegado a niveles sin precedentes. La canasta básica ya es incosteable. #RealidadVsOtrosDatos https://t.co/3zUdJlmIUu
PRDMexico,"RT @PRDMexico: México se escribe con M de mujeres mexicanas. 
¡Ni una más víctima de feminicidio! https://t.co/tMA94Qkhav"
PRDMexico,RT @PRDMexico: En todo México seguimos trabajando #PorLasCausasDeLaGente ☀️  #SomosPRD https://t.co/qdJ3Q8PVuB
PRDMexico,RT @Jesus_ZambranoG: Te invito a leer mi columna del día de hoy en el @El_Universal_Mx @PRDMexico ¿6 de 6? https://t.co/hKfe44Fgop
PRDMexico,"México se escribe con M de mujeres mexicanas. 
¡Ni una más víctima de feminicidio! https://t.co/tMA94Qkhav"
PRDMexico,En todo México seguimos trabajando #PorLasCausasDeLaGente ☀️  #SomosPRD https://t.co/qdJ3Q8PVuB
PRDMexico,"Somos más los que queremos #MejorarEnSerio, regresar la prosperidad a las comunidades y familias. Hoy #QuintanaRoo está por delante, ya ganamos la campaña con @LauFdzOficial y el 5 de junio ganaremos la elección. #VotaPRD☀️ #LauraGobernadora #TuVotoCuenta https://t.co/rNYe7Eqavs"
PRDMexico,RT @Jesus_ZambranoG: Hoy nuestr@s seis candidat@s para las gubernaturas que se disputarán el próximo 5 de junio concluyen  campañas con gra…
PRDMexico,"#ConTrabajoYValor hagamos de #Durango un estado mejor, un gobierno de coalición es la mejor opción, @EVillegasV es el candidato ganador. #EstebanGobernador ☀️ #VotaPRD https://t.co/PaBwXS1V2F"
PRDMexico,"#LoQueTantoQueremos es un gobierno de coalición y que en Aguascalientes vuelva a salir el sol ☀️ con @TereJimenezE
 #TereGobernadora #VotaPRD 
https://t.co/HrL16A1GYZ"
PRDMexico,"RT @EdnaDiazMx: Cerramos campaña con @TereJimenezE, una mujer comprometida con su gente, quienes se desbordaron esta tarde para acompañarla…"
PRDMexico,"Gracias a las y los perredistas por estos 60 días de campaña, el próximo 5 de junio juntas y juntos defendamos los principios de la democracia y las libertades: @AdrianaDiazPRD https://t.co/g05dOyI8Vy"
PRDMexico,RT @TereJimenezE: Confiamos en la palabra de las y los emprendedores que quieran iniciar o hacer crecer sus negocios. ¡Nuestro Gobierno ser…
PRDMexico,"RT @PRDMexico: El próximo domingo 5 de junio hay elecciones en: Aguascalientes, Durango, Hidalgo, Oaxaca, Tamaulipas y Quintana Roo. ¡Conoc…"
PRDMexico,RT @LauFdzOficial: Durante 60 días hemos hecho una campaña valiente y de cerca con cada uno de ustedes. Gracias por tanto cariño y respaldo…
PRDMexico,RT @ManceraMiguelMX: Caminar las calles y costas de #QuintanaRoo para escuchar a la ciudadanía y compartir sus propuestas: buen trabajo  @L…
PRDMexico,"RT @soymauprieto: El @PRDMexico está presente y con toda la fuerza en #Aguascalientes apoyando a @TereJimenezE, la próxima Gobernadora de e…"
PRDMexico,"RT @MacarenaChavezM: ¡Les saludo desde Aguascalientes! 💛❤️💙

Estamos aquí, el equipo #VaXMéxico en su cierre de campaña de @TereJimenezE, u…"
PRDMexico,"RT @AriasNora: Gran cierre de campaña de la futura gobernadora @TereJimenezE, lo mejor está por venir con experiencia y propuestas que será…"
PRDMexico,RT @CastelloPRD: Terminamos la campaña de @TrucoVerastegui con el respaldo de todos los partidos que integran la coalición #VaPorTamaulipas…
PRDMexico,"El próximo domingo 5 de junio hay elecciones en: Aguascalientes, Durango, Hidalgo, Oaxaca, Tamaulipas y Quintana Roo. ¡Conoce a nuestros candidatos y candidatas a las gubernaturas!
#VotaPRD ☀️
https://t.co/1klKThkEtm"
PRDMexico,"Nuestra candidata @caroviggiano recorrió los 84 municipios de #Hidalgo y presentó las mejores  propuestas para que las mujeres y hombres hidalguenses tengan un #HidalgoMuchoMejor #VotaPRD☀️
#PalabraDeMujer #LlegóLaHora #CaroGobernadora #CaroYaGanó https://t.co/AkfGdMdYFU"
PRDMexico,"RT @PRDMexico: Nuestra candidata @LauFdzOficial durante 60 días recorrió los 11 municipios de #QuintanaRoo, escuchó las necesidades de la g…"
PRDMexico,"RT @PRDMexico: Ya basta Presidente López Obrador, saque las manos de la elección y deje de actuar al margen de la Ley para favorecer a More…"
PRDMexico,RT @PRDMexico: #LoQueTantoQueremos en #Aguascalientes con @TereJimenezE vendrá. ¡Un gobierno de coalición! #TereGobernadora ☀️#VotaPRD http…
PRDMexico,RT @_AvilesAlvarez: Huautla de Jimenez está al triple !!! https://t.co/5nQdCJjiCE
PRDMexico,"RT @_AvilesAlvarez: Estamos a unos días de decidir el futuro de Oaxaca: este 5 de junio sal a votar por el Triple 🅰️🅰️🅰️. 

Con tu apoyo, v…"
PRDMexico,RT @EVillegasV: Hasta el último día llevamos nuestro mensaje de defender a Durango. Gracias a mis amigos de Inoxidables 94.1 FM por su espa…
PRDMexico,"RT @PRD_COAHUILA: ¡Estamos muy cerca! El próximo 5 de junio #Durango hará historia.

#VotaPRD #VotaXEsteban #DefendamosDurango 💛☀️"
PRDMexico,#TereGobernadora ☀️ https://t.co/MnEV7aE4lc
PRDMexico,@TereJimenezE #TereGobernadora ☀️
PRDMexico,"RT @PRDMexico: El 5 de junio en #Tamaulipas se juega mucho más que una elección, se juega el futuro del estado. Porque queremos tener segur…"
PRDMexico,"RT @PRDMexico: #VaPorMéxico, es una alianza competitiva y ganadora: #PRD 
Link Boletín: https://t.co/r3an9BCzWC https://t.co/P8XC0cxvPZ"
PRDMexico,"RT @Jesus_ZambranoG: Quintana Roo entró en una fase de sumatorias de importantes liderazgos, por ello, el próximo domingo 5 de junio nos va…"
PRDMexico,"Nuestra candidata @LauFdzOficial durante 60 días recorrió los 11 municipios de #QuintanaRoo, escuchó las necesidades de la gente y convenció con propuestas para #MejorarEnSerio. #VotaPRD #LauraGobernadora #TuVotoCuenta ☀️ https://t.co/lIEsYgdwZ3"
PRDMexico,"RT @Jesus_ZambranoG: En la Plaza de la Reforma, #Cancún, se sintió la alegría y el apoyo de miles de simpatizantes que se congregaron para…"
PRDMexico,"RT @GPPRDmx: Estamos listas y listos para que #Aguascalientes tenga #Gobernadora con @TereJimenezE, el próximo 5 de junio el sol ☀️ saldrá…"
PRDMexico,"Con @caroviggiano las propuestas se hicieron compromisos, el diálogo se tradujo en confianza y el anhelo de un #HidALGOMUCHOMEJOR se convirtió en una firme realidad. #VotaPRD☀️ 
#PalabraDeMujer #LlegóLaHora #CaroGobernadora https://t.co/UpJiHeVQ3g"
PRDMexico,RT @fanysantiagof: Hoy ante diversos medios de comunicación en Durango presenté documentos del Registro Público de la Propiedad y del Comer…
PRDMexico,RT @Jesus_ZambranoG: Hoy acompaño a nuestra candidata de #QuintanaRoo @LauFdzOficial en su cierre de campaña en #Cancún. Miles  de simpatiz…
PRDMexico,"🟡#EnVivo desde #Cancún en el cierre de campaña de nuestra candidata @LauFdzOficial, porque para #MejorarEnSerio Quintana Roo sólo ella. #LauraGobernadora ☀️ #VotaPRD #TuVotoCuenta

Link transmisión: https://t.co/krm3rSh0xw https://t.co/7LdMuY02Gl"
PRDMexico,"El 5 de junio en #Tamaulipas se juega mucho más que una elección, se juega el futuro del estado. Porque queremos tener seguridad, desarrollo y certeza #TrukoGobernador ☀️ @TrucoVerastegui #VotaPRD #DefendamosTamaulipas https://t.co/86XQ2vf9Rj"
PRDMexico,RT @PRDMexico: Recorrer #Durango de la mano de @EVillegasV ha sido un privilegio #ConTrabajoYValor☀️#EstebanGobernador ¡Vamos a ganar!  #Vo…
PRDMexico,"Ya basta Presidente López Obrador, saque las manos de la elección y deje de actuar al margen de la Ley para favorecer a Morena: @AdrianaDiazPRD https://t.co/Yvm8fBU77X"
PRDMexico,"RT @EVillegasV: Que no quede ninguna duda, este 5 de junio con el apoyo de las y los duranguenses, ¡vamos a ganar! Así lo confirman todas l…"
PRDMexico,RT @LauFdzOficial: Gracias a mis amigas y amigos de #JavierRojoGómez por la confianza a este proyecto. Hoy firmamos los Acuerdos para el Se…
PRDMexico,RT @Jesus_ZambranoG: Estamos cerrando campañas segur@s que ganaremos la mayoría de los estados. Pese a los golpeteos y actos inconstitucion…
PRDMexico,"RT @PRDMexico: Con @_AvilesAlvarez los apoyos serán al triple, para las mujeres, para las juventudes para la gente del campo, para las y lo…"
PRDMexico,"RT @PRDMexico: ¡Amigas y amigos de #Hidalgo, acompañemos a nuestra candidata @caroviggiano en su cierre de campaña!
🗓Hoy 1 de junio
🕔 5pm
📍…"
PRDMexico,"RT @PRDMexico: Sigamos reconociendo la labor de la Marina Nacional para la defensa de México, gracias por su servicio al país. #DíaDeLaMari…"
PRDMexico,#LoQueTantoQueremos en #Aguascalientes con @TereJimenezE vendrá. ¡Un gobierno de coalición! #TereGobernadora ☀️#VotaPRD https://t.co/dd07gsHuin
PRDMexico,"Con @_AvilesAlvarez los apoyos serán al triple, para las mujeres, para las juventudes para la gente del campo, para las y los artesanos. Trabajamos #AlTriplePorOaxaca ☀️ #VotaPRD #ElTripleAGobernador https://t.co/YPsmazzpt4"
PRDMexico,"Sigamos reconociendo la labor de la Marina Nacional para la defensa de México, gracias por su servicio al país. #DíaDeLaMarina #DíaDeLaMarinaNacional https://t.co/tei5IfqSGp"
PRDMexico,#TereGobernadora ☀️ https://t.co/igjnoSd8Qx
PRDMexico,@LauFdzOficial #LauraGobernadora
PRDMexico,"¡Amigas y amigos de #Hidalgo, acompañemos a nuestra candidata @caroviggiano en su cierre de campaña!
🗓Hoy 1 de junio
🕔 5pm
📍Plaza de Toros, Vicente Segura. #Pachuca 
#VotaPRD☀️ https://t.co/bxfrPMcnAJ"
PRDMexico,Recorrer #Durango de la mano de @EVillegasV ha sido un privilegio #ConTrabajoYValor☀️#EstebanGobernador ¡Vamos a ganar!  #VotaPRD https://t.co/cCZ7OIezTF
PRDMexico,"RT @LauFdzOficial: Este domingo 5 de junio vota por un gobierno 100% quintanarroense, cercano y que siempre nos tienda la mano para #Mejora…"
PRDMexico,"RT @TereJimenezE: CIERRE DE CAMPAÑA EN EL SURORIENTE DE LA CIUDAD 

Me dio mucho gusto saludarlos y tener la oportunidad de agradecerles de…"
PRDMexico,"¡Al carajo todos los que no respeten la Ley!
La suspensión definitiva del Tramo 5 del #TrenMaya es un logro para México y para protección de la riqueza natural.  
#SélvameDelTren https://t.co/NsVKQ6MRWp"
PRDMexico,Cada primer miércoles de junio se celebra el #DiaMundialdeRunning con la finalidad de reconocer a todas las personas que corren para tener una vida más sana y activa. #GlobalRunningDay https://t.co/iDag2Fd6jZ
PRDMexico,"RT @LauFdzOficial: Gracias a mi amigo Evaristo Gómez por respaldar este proyecto ganador. 🤝 Mi compromiso es hacer una gran #AlianzaRural,…"
PRDMexico,"RT @PRD_COAHUILA: ¡Falta poco para salir a las calles a defender el futuro de #Durango! Esteban Villegas (@EVillegasV), Gobernador. #VotaAm…"
PRDMexico,RT @OaxacaPRD: La dirigencia y militancia del #PRD está lista para refrendar en las urnas el triunfo de nuestro candidato @_AvilesAlvarez…
PRDMexico,"RT @EVillegasV: No tengo duda de que mi amigo @HomeroMartinezC será un gran presidente municipal en Lerdo, porque trabajaremos hombro a hom…"
PRDMexico,"RT @PRD_COAHUILA: Queremos hacer de #Durango un mejor estado. Vota por las y los candidatos de la alianza #VaPorDurango. 

¡Este 5 de junio…"
PRDMexico,"RT @LauFdzOficial: Cerramos campaña con el corazón y la energía de las y los chetumaleños, las comunidades de la zona cañera y la Zona Maya…"
PRDMexico,"RT @AdrianaDiazPRD: Primero señalamientos, luego fusilamiento y ahora denuncias inventadas, así como Morena gasta tiempo y recursos en ment…"
PRDMexico,RT @PRDMexico: ¡Somos un gran equipo que va a defender a Durango! ¡Gracias por creer y ser parte de este proyecto ganador! #DefendamosDuran…
PRDMexico,"RT @PRDMexico: Las víctimas de feminicidio no deben ser olvidadas, no son una cifra o estadística más. Exigir justicia y que se detenga la…"
PRDMexico,RT @PRDMexico: Hoy conmemoramos el #DíaMundialSinTabaco para concienciar sobre las afectaciones a nuestro sistema pulmonar y lo que la prod…
PRDMexico,RT @PRDMexico: Requerimos políticas públicas orientadas a la reducción de combustibles fósiles #NoTenemosPlanetaB. El #CambioClimático nos…
PRDMexico,"RT @GPPRDmx: Juntos vamos a dignificar #QuintanaRoo. Este 5 de junio hay que salir a votar y ejercer el #VotoÚtil, no pierdas la oportunida…"
PRDMexico,"RT @Jesus_ZambranoG: En Quintana Roo se juega una parte fundamental no sólo del estado, desde aquí las mujeres y hombres valientes, con hon…"
PRDMexico,"RT @LuisChazaroMX: Más de 10 mil personas estuvimos con @laufdzoficial en su cierre de campaña en #Chetumal, en #QuintanaRoo todas y todos…"
PRDMexico,¡Somos un gran equipo que va a defender a Durango! ¡Gracias por creer y ser parte de este proyecto ganador! #DefendamosDurango #ConTrabajoYValor #VotaXEsteban #VotaPRD☀️ https://t.co/oGoOMs3wT0
PRDMexico,". @LauFdzOficial es la candidata de la diversidad, de las propuestas, de la inclusión 🏳️‍🌈.  Para #MejorarEnSerio sólo  #LauraGobernadora ☀️ #VotaPRD #TuVotoCuenta #QuintanaRoo https://t.co/UZomnOOeqK"
PRDMexico,"Para que regrese la paz y la seguridad en #QuintanaRoo @LauFdzOficial es la mejor opción, su compromiso es con las familias y con las policías de todo el estado. #LauraGobernadora ☀️ #TuVotoCuenta #VotaPRD https://t.co/2GO75dMU4s"
PRDMexico,"Es momento de frenar a Morena y al Verde en #QuintanaRoo, para #MejorarEnSerio sólo @LauFdzOficial: @Jesus_ZambranoG 
El próximo 5 de junio #TuVotoCuenta ☀️ #VotaPRD https://t.co/GIWkabZX8i"
PRDMexico,"RT @Jesus_ZambranoG: En #QuintanaRoo ha llegado la hora de que se tomen decisiones, o se está allá con la corrupción que encabeza Morena y…"
PRDMexico,Plaza llena en #Chetumal de mujeres y hombres valientes apoyando a @LauFdzOficial en su cierre de campaña. Porque para #MejorarEnSerio sólo ella. #LauraGobernadora #TuVotoCuenta #VotaPRD☀️ https://t.co/tlN2ndbw3v
PRDMexico,"RT @Jesus_ZambranoG: En #Chetumal apoyando a nuestra candidata al gobierno de #QuintanaRoo, @LauFdzOficial. Cientos de personas muestran su…"
PRDMexico,"🟡#EnVivo desde #Chetumal en el cierre de campaña de nuestra candidata @LauFdzOficial, porque para #MejorarEnSerio Quintana Roo sólo ella. #LauraGobernadora ☀️ #VotaPRD #TuVotoCuenta
Link transmisión: https://t.co/yt2ScaeBRJ https://t.co/6eSPXBmCUp"
PRDMexico,Nuestra candidata @caroviggiano rehabilitará los caminos rurales para tener un #HidALGOMUCHOMEJOR. El 5 de junio vota #CaroGobernadora #VotaPRD☀️ https://t.co/dayTwqxM73
PRDMexico,"Las víctimas de feminicidio no deben ser olvidadas, no son una cifra o estadística más. Exigir justicia y que se detenga la violencia contra las mujeres es lo mínimo que podemos hacer. #MéxicoDeLuto https://t.co/4Jc6IRgKEL"
PRDMexico,"Requerimos políticas públicas orientadas a la reducción de combustibles fósiles #NoTenemosPlanetaB. El #CambioClimático nos afecta a todas y todos, no necesitamos refinerías. #SomosPRD https://t.co/yj5AoaUiqn"
PRDMexico,"RT @TrucoVerastegui: Tamaulipecos, vamos a votar este 5 de junio para consolidar un estado de bienestar y paz, que el crimen organizado no…"
PRDMexico,RT @Jesus_ZambranoG: Condenable la operación de Estado para aplastar y desarticular a la oposición. Lo revelado hoy por @alitomorenoc es al…
PRDMexico,"En #Oaxaca el Sol brillará al triple con @_AvilesAlvarez, regresarán las estancias infantiles, las escuelas de tiempo completo y los apoyos para jefas de familia. El próximo 5 de junio #VotaPRD☀️#TripleAGobernador https://t.co/Zfr7CQ8JAr"
PRDMexico,RT @ManceraMiguelMX: Cada seis segundos muere una persona a causa del tabaco. En el #DíaMundialSinTabaco las cifras hablan: https://t.co/60…
PRDMexico,"El 5 de junio está en juego la seguridad, el bienestar y el futuro de tu familia. Juntas y juntos vamos lograr el triunfo por el bien de la ZonaMaya y todo #QuintanaRoo. #LauraGobernadora ☀️ #TuVotoCuenta #VotaPRD https://t.co/2IbzB3CANG"
PRDMexico,"Los animales merecen vidas dignas, libres de maltrato y violencia. En el #PRD luchamos por los derechos de todos los seres vivos. https://t.co/p9Bii2UNK0"
PRDMexico,"RT @PRDMexico: La #SaludMental es la otra pandemia que se debe atender, por ello exigimos que no se minimice la problemática y se destinen…"
PRDMexico,"RT @PRDMexico: Lo que Morena y Claudia Sheinbaum no ganaron en las urnas, lo quieren arrebatar a la mala. La persecución política a @Sandra…"
PRDMexico,"RT @LauFdzOficial: Piensa en el #Quintana Roo que quieres, con una economía fuerte, fuentes de empleo, un #PlanDeSeguridadTotal, el #Seguro…"
PRDMexico,"RT @_AvilesAlvarez: Los cuicatecos van con el proyecto ganador, y este 5 de junio votarán por #ElTripleAGobernador. (2/2) https://t.co/F7P5…"
PRDMexico,RT @_AvilesAlvarez: En estos 60 días de campaña he recogido el sentir de las y los oaxaqueños que tienen el anhelo de ver un Oaxaca que cre…
PRDMexico,"RT @TereJimenezE: CIERRE DE CAMPAÑA EN EL ORIENTE DE LA CIUDAD (DISTRITOS 5, 12 y 13)

De corazón, agradezco a todas mis amigas y amigos de…"
PRDMexico,RT @Jesus_ZambranoG: La FUERZA de nuestra unidad no solo radica en el RESPETO mutuo de todas las convicciones y diversidad de voces que rep…
PRDMexico,"#VaPorMéxico, es una alianza competitiva y ganadora: #PRD 
Link Boletín: https://t.co/r3an9BCzWC https://t.co/P8XC0cxvPZ"
PRDMexico,"La #SaludMental es la otra pandemia que se debe atender, por ello exigimos que no se minimice la problemática y se destinen recursos para que en centros de salud las y los mexicanos se puedan atender. #PorLasCausasDeLaGente https://t.co/SGAdpFCAnd"
PRDMexico,Hoy conmemoramos el #DíaMundialSinTabaco para concienciar sobre las afectaciones a nuestro sistema pulmonar y lo que la producción desmedida de cigarros daña al Planeta. #DiaMundialSinTabaco2022 https://t.co/OZcuVG9riy
PRDMexico,RT @LauFdzOficial: Aquí está el proyecto de gobierno y el futuro que queremos para #QuintanaRoo. Este 5 de junio vamos a llenar las urnas c…
PRDMexico,"RT @PRDMexico: No podemos permitir que Morena llegue a #Tamaulipas, defendamos a nuestras familias, por la vía democrática demostremos que…"
PRDMexico,RT @PRDMexico: La demagogia empleada para justificar la reforma que debilita al #IECM es la verdadera traición a la patria. El #PRD present…
PRDMexico,"RT @LauFdzOficial: En mi gobierno garantizaré el impulso que requieren las y los jóvenes de #PlayaDelCarmen y todo #QuintanaRoo, para desar…"
PRDMexico,"#MéxicoQuierePaz y autoridades competentes que nos garanticen seguridad. ¡Basta de culpar al pasado, asuman su responsabilidad! https://t.co/71C0s5VfVA"
PRDMexico,"RT @_AvilesAlvarez: Después de un espectacular cierre en Oaxaca, hoy tenemos un chingón cierre en Huautla. ¡Toda la mazateca está lista par…"
PRDMexico,La demagogia empleada para justificar la reforma que debilita al #IECM es la verdadera traición a la patria. El #PRD presentará una acción de inconstitucionalidad para revertir el atentado contra la democracia. #SomosPRD https://t.co/aRrNGdB88K
PRDMexico,RT @LauFdzOficial: Amigas y amigos chetumaleños los espero mañana en nuestro gran cierre de campaña en la plaza cívica del Palacio de Gobie…
PRDMexico,"RT @senadisexprd: 😃✌️ | Con 🙋‍♀️#LauraGobernadora, la inclusión y respeto a la 🌈 #diversidadsexual se afianzarán en #QuintanaRoo. ¡Para #Me…"
PRDMexico,RT @PRDMexico: Seguiremos trabajando para que los artículos de higiene sanitaria para mujeres y personas menstruantes no tengan IVA. #PorLa…
PRDMexico,"Lo que Morena y Claudia Sheinbaum no ganaron en las urnas, lo quieren arrebatar a la mala. La persecución política a @SandraCuevas_ es inaceptable. #DefendamosLaCuauhtémoc https://t.co/V9GNwdht3A"
PRDMexico,"RT @GPPRDmx: Celebramos la decisión que tomó la autoridad judicial de suspender los trabajos del #TrenMaya, agradecemos a especialistas y s…"
PRDMexico,"No podemos permitir que Morena llegue a #Tamaulipas, defendamos a nuestras familias, por la vía democrática demostremos que #MéxicoQuierePaz, estabilidad y desarrollo como lo propone nuestro candidato @TrucoVerastegui. #VotaPRD☀️ #TrukoGobernador https://t.co/NqtmVTaY3u"
PRDMexico,"RT @ArchivosArea: Les invitamos al cierre de campaña de @TrucoVerastegui, Plaza Elías Calles a las 17:00 hrs. En #Tamaulipas ganará y gober…"
PRDMexico,RT @PRDMexico: La delincuencia electoral organizada está en Morena. https://t.co/UmYQsQ4ZKa
PRDMexico,"RT @LauFdzOficial: Cada día se suman más a nuestro proyecto y estamos listos para ganar. A las y los quintanarroenses no los intimidan, con…"
PRDMexico,"Los delincuentes electorales de Morena están desesperados porque no van a ganar en la mayoría de los seis estados el próximo 5 de junio: @Jesus_ZambranoG 
Link Boletín: https://t.co/52tACzUZJU https://t.co/4WclQE53Pj"
PRDMexico,"RT @Jesus_ZambranoG: Sigue la ofensiva de la delincuenta electoral @Claudiashein contra @SandraCuevas_.Ahora el Juez Padierna Luna, parient…"
PRDMexico,Seguiremos trabajando para que los artículos de higiene sanitaria para mujeres y personas menstruantes no tengan IVA. #PorLasCausasDeLaGente https://t.co/lrpGYCdwQx
PRDMexico,RT @caroviggiano: Somos muchos los que queremos y nos merecemos un #HidALGOMUCHOMEJOR. Lo mejor está por venir en #Huejutla y en todo nuest…
